ID;Service_number;Reservation;Tariff;Service_Mode;Service_Name;Service_Provider;not_used;Reservation_system;First_day;Last_day;Operation_days;Second_service_number
8103;2843;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8104;2844;;;37;;1076;;92;2026-04-20;2026-08-22;11111101111010111110011101111111100011111011111001111110111111011111000000000000000000000000000000000000000000001111110111111;
8105;2844;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8106;2845;;;37;;1076;;92;2026-04-20;2026-08-22;11111101111010111110011101111111100011111011111001111110111111011111000000000000000000000000000000000000000000001111110111111;
8107;2845;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8108;2846;;;37;;1076;;92;2026-04-20;2026-08-22;11111101111010111110011101111111100011111011111001111110111111011111000000000000000000000000000000000000000000001111110111111;
8109;2846;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8110;2847;;;37;;1076;;92;2026-04-20;2026-08-22;11111101111010111110011101111111100011111011111001111110111111011111000000000000000000000000000000000000000000001111110111111;
8111;2847;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8112;2848;;;37;;1076;;92;2026-04-20;2026-08-22;11111101111010111110011101111111100011111011111001111110111111011111000000000000000000000000000000000000000000001111110111111;
8113;2848;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8114;2849;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8115;2849;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8116;2849;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8117;2849;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8118;2849;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8119;2849;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8120;2849;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8121;2850;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8122;2850;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8123;2850;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8124;2850;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8125;2850;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8126;2850;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8127;2850;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8128;2851;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8129;2851;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8130;2851;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8131;2851;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8132;2851;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8133;2851;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8134;2851;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8135;2852;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8136;2852;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8137;2852;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8138;2852;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8139;2852;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8140;2852;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8141;2852;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8142;2853;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8143;2853;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8144;2853;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8145;2853;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8146;2853;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8147;2853;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8148;2853;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8149;2854;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8150;2854;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8151;2854;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8152;2854;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8153;2854;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8154;2854;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8155;2854;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8156;2855;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8157;2856;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8158;2856;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8159;2856;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8160;2856;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8161;2856;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8162;2856;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8163;2857;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8164;2858;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8165;2858;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8166;2858;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8167;2858;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8168;2859;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8169;2860;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8170;2860;;;37;;1076;;92;2026-04-25;2026-08-22;100000010000000000000110000000000001000000000000010000001000000000000000000000000000000000000000000000000000000010000001;
8171;2860;;;37;;1076;;92;2026-05-15;2026-05-15;1;
8172;2860;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8173;2860;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8174;2860;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8175;2861;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8176;2862;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8177;2863;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8178;2864;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8179;2865;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8180;2866;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8181;2867;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8182;2868;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8183;2869;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110000011001111100111110011111001111100000000000000000000000000000000000000000000000110011111;
8184;2869;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8185;2870;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
8186;2871;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110000011001111100111110011111001111100000000000000000000000000000000000000000000000110011111;
8187;2871;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8188;2872;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110000011001111100111110011111001111100000000000000000000000000000000000000000000000110011111;
8189;2872;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8190;2873;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110000011001111100111110011111001111100000000000000000000000000000000000000000000000110011111;
8191;2873;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8192;2874;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110000011001111100111110011111001111100000000000000000000000000000000000000000000000110011111;
8193;2874;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8194;2875;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110000011001111100111110011111001111100000000000000000000000000000000000000000000000110011111;
8195;2875;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8196;2876;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110000011001111100111110011111001111100000000000000000000000000000000000000000000000110011111;
8197;2876;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8198;2878;;;37;;1076;;92;2026-04-20;2026-08-20;111100011100001111000110000011110000001000111100011110001111000111100000000000000000000000000000000000000000000000010001111;
8199;2878;;;37;;1076;;92;2026-04-24;2026-08-21;100000100000001000010100000010000001000000100000010000001000000100000000000000000000000000000000000000000000000010000001;
8200;2878;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8201;3716;;;32;;1076;;92;2026-05-23;2026-05-23;1;
8202;82703;;;37;;1076;;92;2026-06-29;2026-08-07;1111100000000000000000000000000000011111;
8203;82703;;;37;;1076;;92;2026-07-06;2026-07-31;11111001111100111110011111;
8204;82703;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8205;82703;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8206;82704;;;37;;1076;;92;2026-06-29;2026-08-07;1111100000000000000000000000000000011111;
8207;82704;;;37;;1076;;92;2026-07-06;2026-07-31;11111001111100111110011111;
8208;82704;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8209;82704;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8210;82705;;;37;;1076;;92;2026-06-27;2026-08-08;1011111000000000000000000000000000000111111;
8211;82705;;;37;;1076;;92;2026-07-04;2026-08-01;10111111011111101111110111111;
8212;82705;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8213;82705;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8214;82706;;;37;;1076;;92;2026-06-29;2026-08-07;1111100000000000000000000000000000011111;
8215;82706;;;37;;1076;;92;2026-07-06;2026-07-31;11111001111100111110011111;
8216;82706;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8217;82706;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8218;82707;;;37;;1076;;92;2026-06-27;2026-08-08;1011111000000000000000000000000000000111111;
8219;82707;;;37;;1076;;92;2026-07-04;2026-08-01;10111111011111101111110111111;
8220;82707;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8221;82707;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8222;82708;;;37;;1076;;92;2026-06-27;2026-08-08;1011111000000000000000000000000000000111111;
8223;82708;;;37;;1076;;92;2026-07-04;2026-08-01;10111111011111101111110111111;
8224;82708;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8225;82708;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8226;82709;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8227;82709;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8228;82709;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8229;82709;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8230;82710;;;37;;1076;;92;2026-06-27;2026-08-08;1011111000000000000000000000000000000111111;
8231;82710;;;37;;1076;;92;2026-07-04;2026-08-01;10111111011111101111110111111;
8232;82710;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8233;82710;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8234;82711;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8235;82711;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8236;82711;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8237;82711;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8238;82712;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8239;82712;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8240;82712;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8241;82712;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8242;82713;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8243;82713;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8244;82713;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8245;82713;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8246;82714;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8247;82714;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8248;82714;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8249;82714;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8250;82715;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8251;82715;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8252;82715;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8253;82715;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8254;82716;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8255;82716;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8256;82716;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8257;82716;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8258;82717;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8259;82717;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8260;82717;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8261;82717;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8262;82718;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8263;82718;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8264;82718;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8265;82718;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8266;82719;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8267;82719;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8268;82719;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8269;82719;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8270;82720;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8271;82720;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8272;82720;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8273;82720;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8274;82721;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8275;82721;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8276;82721;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8277;82721;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8278;82722;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8279;82722;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8280;82722;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8281;82722;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8282;82723;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8283;82723;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8284;82723;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8285;82723;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8286;82724;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8287;82724;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8288;82724;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8289;82724;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8290;82725;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8291;82725;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8292;82725;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8293;82725;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8294;82726;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8295;82726;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8296;82726;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8297;82726;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8298;82727;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8299;82727;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8300;82727;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8301;82727;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8302;82728;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8303;82728;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8304;82728;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8305;82728;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8306;82729;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8307;82729;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8308;82729;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8309;82729;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8310;82730;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8311;82730;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8312;82730;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8313;82730;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8314;82731;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8315;82731;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8316;82731;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8317;82731;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8318;82732;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8319;82732;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8320;82732;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8321;82732;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8322;82733;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8323;82733;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8324;82733;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8325;82733;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8326;82734;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8327;82734;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8328;82734;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8329;82734;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8330;82735;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8331;82735;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8332;82735;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8333;82735;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8334;82736;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8335;82736;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8336;82736;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8337;82736;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8338;82737;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8339;82737;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8340;82737;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8341;82737;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8342;82738;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8343;82738;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8344;82738;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8345;82738;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8346;82739;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8347;82739;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8348;82739;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8349;82739;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8350;82740;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8351;82740;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8352;82740;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8353;82740;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8354;82741;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8355;82741;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8356;82741;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8357;82741;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8358;82742;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8359;82742;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8360;82742;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8361;82742;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8362;82743;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8363;82743;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8364;82743;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8365;82743;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8366;82744;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8367;82744;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8368;82744;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8369;82744;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8370;82745;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8371;82745;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8372;82745;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8373;82745;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8374;82746;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8375;82746;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8376;82746;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8377;82746;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8378;82747;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8379;82747;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8380;82747;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8381;82747;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8382;82748;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8383;82748;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8384;82748;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8385;82748;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8386;82749;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8387;82749;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8388;82749;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8389;82749;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8390;82750;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8391;82750;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8392;82750;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8393;82750;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8394;82751;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8395;82751;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8396;82751;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8397;82751;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8398;82752;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8399;82752;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8400;82752;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8401;82752;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8402;82753;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8403;82753;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8404;82753;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8405;82753;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8406;82754;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8407;82754;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8408;82754;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8409;82754;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8410;82755;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8411;82755;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8412;82755;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8413;82755;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8414;82756;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8415;82756;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8416;82756;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8417;82756;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8418;82757;;;37;;1076;;92;2026-06-27;2026-08-09;11111110000000000000000000000000000001111111;
8419;82757;;;37;;1076;;92;2026-07-04;2026-08-02;111111111111111111111111111111;
8420;82757;;;37;;1076;;92;2017-09-22;2017-09-22;1;
8421;82757;;;37;;1076;;92;2017-09-22;2017-09-22;1;
